tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt12772748,tvEpisode,Here's Negan,Here's Negan,0,2021,\N,50,"Drama,Horror,Thriller",9.2,13624,negan,0.0,0.0,1.0,0.0
tt2081647,tvEpisode,Live Free or Die,Live Free or Die,0,2012,\N,43,"Crime,Drama,Thriller",9.2,29532,live free die,0.402,0.476,0.122,-0.1531
tt15496436,tvEpisode,The Boy Savior,The Boy Savior,0,2021,\N,40,"Action,Adventure,Animation",9.2,11975,boy savior,0.0,0.0,1.0,0.0
tt12557688,tvEpisode,Leben und Tod,Leben und Tod,0,2020,\N,64,"Crime,Drama,Mystery",9.2,13739,leben und tod,0.0,0.0,1.0,0.0
tt3174242,tvEpisode,"Mercy: Raid on Stohess District, Part 2","Mercy: Raid on Stohess District, Part 2",0,2013,\N,24,"Action,Adventure,Animation",9.2,14050,mercy raid stohess district part,0.385,0.0,0.615,0.3612
tt0756450,tvEpisode,Doomsday,Doomsday,0,2006,\N,45,"Adventure,Drama,Sci-Fi",9.2,9393,doomsday,0.0,1.0,0.0,-0.5859
tt1589921,tvEpisode,Days Gone Bye,Days Gone Bye,0,2010,\N,67,"Drama,Horror,Thriller",9.2,27296,day gone bye,0.0,0.0,1.0,0.0
tt5174280,tvEpisode,"Tape 7, Side A","Tape 7, Side A",0,2017,\N,60,"Drama,Mystery,Thriller",9.2,8669,tape side,0.0,0.0,1.0,0.0
tt10454732,tvEpisode,Vom Suchen und Finden,Vom Suchen und Finden,0,2019,\N,56,"Crime,Drama,Mystery",9.2,11936,vom suchen und finden,0.0,0.0,1.0,0.0
tt2006890,videoGame,The Walking Dead: A Telltale Game Series,The Walking Dead: The Game - Season 1,0,2012,\N,\N,"Drama,Horror,Sci-Fi",9.2,13764,walking dead telltale game series,0.0,0.518,0.482,-0.6486
tt2879076,tvEpisode,"First Battle: The Struggle for Trost, Part 1","First Battle: The Struggle for Trost, Part 1",0,2013,\N,24,"Action,Adventure,Animation",9.2,16686,first battle struggle trost part,0.0,0.62,0.38,-0.5994
tt0239023,videoGame,Half-Life,Half-Life,0,1998,\N,\N,"Action,Sci-Fi,Thriller",9.2,10658,half-life,0.0,0.0,1.0,0.0
tt0944947,tvSeries,Game of Thrones,Game of Thrones,0,2011,2019,57,"Action,Adventure,Drama",9.2,2158045,game throne,0.0,0.0,1.0,0.0
tt0259534,movie,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,0,1993,\N,97,"Action,Adventure,Animation",9.2,9307,ramayana legend prince rama,0.0,0.0,1.0,0.0
tt5347278,tvEpisode,eps2.5_h4ndshake.sme,eps2.5_h4ndshake.sme,0,2016,\N,49,"Crime,Drama,Thriller",9.2,8422,eps._hndshake.sme,0.0,0.0,1.0,0.0
tt0562998,tvEpisode,The Girl in the Fireplace,The Girl in the Fireplace,0,2006,\N,45,"Adventure,Drama,Sci-Fi",9.2,11594,girl fireplace,0.0,0.0,1.0,0.0
tt4202274,tvSeries,The Filthy Frank Show,The Filthy Frank Show,0,2011,2017,12,"Comedy,Short",9.2,33124,filthy frank show,0.0,0.0,1.0,0.0
tt1578118,video,C.M.Y.L.M.Z.,C.M.Y.L.M.Z.,0,2008,\N,174,"Comedy,Documentary",9.2,9695,c.m.y.l.m.z,0.0,0.0,1.0,0.0
tt0705253,tvEpisode,I Dream of Jeannie Cusamano,I Dream of Jeannie Cusamano,0,1999,\N,60,"Crime,Drama",9.2,7817,dream jeannie cusamano,0.5,0.0,0.5,0.25
tt1804265,tvEpisode,Beside the Dying Fire,Beside the Dying Fire,0,2012,\N,42,"Drama,Horror,Thriller",9.2,17029,beside dying fire,0.0,0.545,0.455,-0.34
tt0141842,tvSeries,The Sopranos,The Sopranos,0,1999,2007,55,"Crime,Drama",9.2,421466,soprano,0.0,0.0,1.0,0.0
tt7651352,videoGame,Ghost of Tsushima,Ghost of Tsushima,0,2020,\N,\N,"Action,Adventure,Drama",9.2,11709,ghost tsushima,0.0,0.697,0.303,-0.3182
tt1232255,tvEpisode,Better Call Saul,Better Call Saul,0,2009,\N,47,"Crime,Drama,Thriller",9.2,27277,better call saul,0.592,0.0,0.408,0.4404
tt3899320,tvEpisode,Flash vs. Arrow,Flash vs. Arrow,0,2014,\N,42,"Action,Adventure,Drama",9.2,8887,flash vs. arrow,0.0,0.0,1.0,0.0
tt1282022,videoGame,Batman: Arkham Asylum,Batman: Arkham Asylum,0,2009,\N,\N,"Action,Adventure,Crime",9.2,29266,batman arkham asylum,0.0,0.0,1.0,0.0
tt2301443,tvEpisode,Buried,Buried,0,2013,\N,48,"Crime,Drama,Thriller",9.2,28028,buried,0.0,0.0,1.0,0.0
tt9111462,tvEpisode,This Extraordinary Being,This Extraordinary Being,0,2019,\N,61,"Crime,Drama,Mystery",9.2,9233,extraordinary,0.0,0.0,1.0,0.0
tt5690548,tvEpisode,Danger Close,Danger Close,0,2017,\N,52,"Action,Crime,Drama",9.2,8124,danger close,0.0,0.773,0.227,-0.5267
tt8543958,tvEpisode,Sin,Sin,0,2018,\N,24,"Action,Adventure,Animation",9.2,15501,sin,0.0,1.0,0.0,-0.5574
tt7911942,tvEpisode,Chapter Eight: The Battle of Starcourt,Chapter Eight: The Battle of Starcourt,0,2019,\N,76,"Drama,Fantasy,Horror",9.2,29509,chapter eight battle starcourt,0.0,0.464,0.536,-0.3818
tt4017786,tvEpisode,The Man in the Yellow Suit,The Man in the Yellow Suit,0,2014,\N,44,"Action,Adventure,Drama",9.2,8515,man yellow suit,0.0,0.0,1.0,0.0
tt8084178,tvEpisode,408 Request Timeout,408 Request Timeout,0,2019,\N,44,"Crime,Drama,Thriller",9.2,8227,request timeout,0.0,0.0,1.0,0.0
tt0636289,tvEpisode,Pilot: Part 1,Pilot: Part 1,0,2004,\N,42,"Adventure,Drama,Fantasy",9.2,11811,pilot part,0.0,0.0,1.0,0.0
tt12984026,tvEpisode,End Game,End Game,0,2020,\N,68,Drama,9.2,12697,end game,0.0,0.0,1.0,0.0
tt0291337,videoGame,Max Payne,Max Payne,0,2001,\N,\N,"Action,Crime,Drama",9.2,15508,max payne,0.0,0.0,1.0,0.0
tt15215460,tvEpisode,Kkanbu,Kkanbu,0,2021,\N,61,"Action,Drama,Mystery",9.2,21558,kkanbu,0.0,0.0,1.0,0.0
tt0402022,movie,Æon Flux,Æon Flux,0,2005,\N,93,"Action,Adventure,Sci-Fi",5.4,130571,æon flux,0.0,0.0,1.0,0.0
tt8201852,movie,You Should Have Left,You Should Have Left,0,2020,\N,93,"Horror,Thriller",5.4,23165,left,0.0,0.0,1.0,0.0
tt2011276,movie,Banshee Chapter,Banshee Chapter,0,2013,\N,87,"Horror,Mystery,Sci-Fi",5.4,10416,banshee chapter,0.0,0.0,1.0,0.0
tt1258972,movie,The Man with the Iron Fists,The Man with the Iron Fists,0,2012,\N,95,Action,5.4,63484,man iron fist,0.0,0.0,1.0,0.0
tt0116320,movie,Fled,Fled,0,1996,\N,98,"Action,Adventure,Crime",5.4,9355,fled,0.0,0.0,1.0,0.0
tt0094890,movie,Cocoon: The Return,Cocoon: The Return,0,1988,\N,116,"Adventure,Comedy,Mystery",5.4,16886,cocoon return,0.0,0.0,1.0,0.0
tt3733774,movie,The Trust,The Trust,0,2016,\N,92,"Crime,Thriller",5.4,19994,trust,1.0,0.0,0.0,0.5106
tt1731701,movie,Barely Lethal,Barely Lethal,0,2015,\N,96,"Action,Comedy",5.4,22635,barely lethal,0.0,0.0,1.0,0.0
tt0089110,tvMovie,Ewoks: The Battle for Endor,Ewoks: The Battle for Endor,0,1985,\N,94,"Adventure,Family,Fantasy",5.4,10311,ewoks battle endor,0.0,0.565,0.435,-0.3818
tt8747160,movie,The Block Island Sound,The Block Island Sound,0,2020,\N,99,"Horror,Mystery,Sci-Fi",5.4,8669,block island sound,0.0,0.592,0.408,-0.4404
tt3212232,movie,I Am Wrath,I Am Wrath,0,2016,\N,92,"Action,Thriller",5.4,15412,wrath,0.0,0.0,1.0,0.0
tt0120610,movie,Black Dog,Black Dog,0,1998,\N,89,"Action,Crime,Drama",5.4,9574,black dog,0.0,0.0,1.0,0.0
tt0118750,movie,Booty Call,Booty Call,0,1997,\N,79,"Comedy,Romance",5.4,9216,booty call,0.0,0.0,1.0,0.0
tt0297181,movie,I Spy,I Spy,0,2002,\N,97,"Action,Adventure,Comedy",5.4,52418,spy,0.0,0.0,1.0,0.0
tt10327252,movie,The Forever Purge,The Forever Purge,0,2021,\N,103,"Action,Crime,Horror",5.4,37379,forever purge,0.0,0.0,1.0,0.0
tt0479997,movie,Season of the Witch,Season of the Witch,0,2011,\N,95,"Action,Adventure,Fantasy",5.4,95949,season witch,0.0,0.714,0.286,-0.3612
tt0279781,movie,Sorority Boys,Sorority Boys,0,2002,\N,93,Comedy,5.4,15930,sorority boy,0.0,0.0,1.0,0.0
tt1298644,movie,The Hustle,The Hustle,0,2019,\N,93,"Comedy,Crime",5.4,62531,hustle,0.0,0.0,1.0,0.0
tt0110538,movie,Mixed Nuts,Mixed Nuts,0,1994,\N,97,"Comedy,Drama",5.4,12594,mixed nut,0.0,0.0,1.0,0.0
tt0397065,movie,House of Wax,House of Wax,0,2005,\N,113,"Horror,Thriller",5.4,128610,house wax,0.0,0.0,1.0,0.0
tt0775552,movie,Aliens in the Attic,Aliens in the Attic,0,2009,\N,86,"Adventure,Comedy,Family",5.4,23152,alien attic,0.0,0.0,1.0,0.0
tt2290553,movie,Northmen: A Viking Saga,Northmen: A Viking Saga,0,2014,\N,97,"Action,Drama,History",5.4,10334,northman viking saga,0.0,0.0,1.0,0.0
tt0119891,movie,Phantoms,Phantoms,0,1998,\N,96,"Horror,Sci-Fi,Thriller",5.4,21600,phantom,0.0,0.0,1.0,0.0
tt10039344,movie,Countdown,Countdown,0,2019,\N,90,"Horror,Thriller",5.4,41401,countdown,0.0,0.0,1.0,0.0
tt1247690,movie,Serena,Serena,0,2014,\N,109,"Drama,History,Romance",5.4,29579,serena,0.0,0.0,1.0,0.0
tt0092974,movie,Ernest Goes to Camp,Ernest Goes to Camp,0,1987,\N,92,"Comedy,Family",5.4,11934,ernest go camp,0.0,0.0,1.0,0.0
tt0118691,movie,The Beautician and the Beast,The Beautician and the Beast,0,1997,\N,105,"Comedy,Romance",5.4,9671,beautician beast,0.688,0.0,0.312,0.296
tt0096542,tvSeries,Baywatch,Baywatch,0,1989,2001,60,"Action,Adventure,Crime",5.4,28862,baywatch,0.0,0.0,1.0,0.0
tt8160834,movie,Follow Me,Follow Me,0,2020,\N,91,"Adventure,Horror,Mystery",5.4,11798,follow,0.0,0.0,1.0,0.0
tt2404233,movie,Gods of Egypt,Gods of Egypt,0,2016,\N,127,"Action,Adventure,Drama",5.4,120707,god egypt,0.677,0.0,0.323,0.2732
tt0101523,movie,The Butcher's Wife,The Butcher's Wife,0,1991,\N,107,"Comedy,Fantasy,Romance",5.4,8675,butcher wife,0.0,0.0,1.0,0.0
tt1571243,video,Sniper: Reloaded,Sniper: Reloaded,0,2011,\N,91,"Action,Drama,Thriller",5.4,8088,sniper reloaded,0.0,0.0,1.0,0.0
tt0497323,movie,Anamorph,Anamorph,0,2007,\N,107,"Crime,Horror,Thriller",5.4,9543,anamorph,0.0,0.0,1.0,0.0
tt0105616,movie,Tom and Jerry: The Movie,Tom and Jerry: The Movie,0,1992,\N,84,"Adventure,Animation,Comedy",5.4,11531,tom jerry movie,0.0,0.0,1.0,0.0
tt0907676,movie,The Hills Run Red,The Hills Run Red,0,2009,\N,81,"Horror,Mystery,Thriller",5.4,10532,hill run red,0.0,0.0,1.0,0.0
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,1985,\N,87,Horror,5.4,73021,nightmare elm street freddy revenge,0.0,0.459,0.541,-0.5267
tt6048930,movie,Naked,Naked,0,2017,\N,96,"Comedy,Fantasy,Romance",5.4,20687,naked,0.0,0.0,1.0,0.0
tt0245803,movie,Bulletproof Monk,Bulletproof Monk,0,2003,\N,104,"Action,Comedy,Fantasy",5.4,51238,bulletproof monk,0.0,0.0,1.0,0.0
tt1493842,tvMovie,Beauty & the Briefcase,Beauty & the Briefcase,0,2010,\N,83,"Comedy,Romance",5.4,13332,beauty briefcase,0.792,0.0,0.208,0.5859
tt0299172,movie,Home on the Range,Home on the Range,0,2004,\N,76,"Adventure,Animation,Comedy",5.4,24419,home range,0.0,0.0,1.0,0.0
tt1017464,movie,The Tortured,The Tortured,0,2010,\N,79,"Horror,Thriller",5.4,8003,tortured,0.0,1.0,0.0,-0.5574
tt10653784,tvSeries,Gossip Girl,Gossip Girl,0,2021,2023,60,"Drama,Romance",5.4,13428,gossip girl,0.0,0.63,0.37,-0.1779
tt0118998,movie,Doctor Dolittle,Doctor Dolittle,0,1998,\N,85,"Comedy,Family,Fantasy",5.4,99307,doctor dolittle,0.0,0.0,1.0,0.0
tt8829830,movie,Fatale,Fatale,0,2020,\N,102,Thriller,5.4,12113,fatale,0.0,0.0,1.0,0.0
tt2300975,movie,Jessabelle,Jessabelle,0,2014,\N,90,"Drama,Horror,Mystery",5.4,24958,jessabelle,0.0,0.0,1.0,0.0
tt7134096,movie,The Rhythm Section,The Rhythm Section,0,2020,\N,109,"Action,Drama,Mystery",5.4,19064,rhythm section,0.0,0.0,1.0,0.0
tt5792656,movie,Running with the Devil,Running with the Devil,0,2019,\N,100,"Crime,Drama,Thriller",5.4,9195,running devil,0.0,0.815,0.185,-0.6597
tt1319704,movie,Chatroom,Chatroom,0,2010,\N,97,"Drama,Horror,Thriller",5.4,9416,chatroom,0.0,0.0,1.0,0.0
tt6506264,movie,The Colony,Tides,0,2021,\N,104,"Action,Adventure,Sci-Fi",5.4,10765,colony,0.0,0.0,1.0,0.0
tt0100419,movie,Problem Child,Problem Child,0,1990,\N,81,"Comedy,Family",5.4,31866,problem child,0.0,0.73,0.27,-0.4019
tt0952640,movie,Alvin and the Chipmunks,Alvin and the Chipmunks,0,2007,\N,92,"Adventure,Animation,Comedy",5.2,89664,alvin chipmunk,0.0,0.0,1.0,0.0
tt6878378,movie,Vivegam,Vivegam,0,2017,\N,149,"Action,Thriller",5.2,12631,vivegam,0.0,0.0,1.0,0.0
tt3011960,movie,Hangman,Hangman,0,2017,\N,98,"Crime,Drama,Mystery",5.2,17957,hangman,0.0,0.0,1.0,0.0
tt1588878,movie,The Late Bloomer,The Late Bloomer,0,2016,\N,90,"Comedy,Drama,Romance",5.2,10361,late bloomer,0.0,0.0,1.0,0.0
tt0167427,movie,Superstar,Superstar,0,1999,\N,81,"Comedy,Romance",5.2,19803,superstar,0.0,0.0,1.0,0.0
tt0109456,movie,Color of Night,Color of Night,0,1994,\N,121,"Drama,Mystery,Romance",5.2,24926,color night,0.0,0.0,1.0,0.0
tt5433138,movie,F9: The Fast Saga,F9,0,2021,\N,143,"Action,Crime,Thriller",5.2,141567,f fast saga,0.0,0.0,1.0,0.0
tt1606378,movie,A Good Day to Die Hard,A Good Day to Die Hard,0,2013,\N,98,"Action,Thriller",5.2,210608,good day die hard,0.315,0.576,0.109,-0.34
tt2347497,movie,Silent Night,Silent Night,0,2012,\N,94,"Comedy,Horror,Mystery",5.2,8875,silent night,0.0,0.0,1.0,0.0
tt0089421,movie,King Solomon's Mines,King Solomon's Mines,0,1985,\N,100,"Action,Adventure,Comedy",5.2,14152,king solomon mine,0.0,0.0,1.0,0.0
tt8058874,movie,We Summon the Darkness,We Summon the Darkness,0,2019,\N,91,"Horror,Music,Thriller",5.2,11162,summon darkness,0.0,0.667,0.333,-0.25
tt4786132,movie,Lady-Like,Lady-Like,0,2017,\N,82,"Comedy,Romance",5.2,8490,lady-like,0.0,0.0,1.0,0.0
tt0281373,movie,Snow Dogs,Snow Dogs,0,2002,\N,99,"Adventure,Comedy,Family",5.2,27744,snow dog,0.0,0.0,1.0,0.0
tt0213790,movie,The Ladies Man,The Ladies Man,0,2000,\N,84,Comedy,5.2,13498,lady man,0.0,0.0,1.0,0.0
tt0455612,movie,Madea's Family Reunion,Madea's Family Reunion,0,2006,\N,107,"Comedy,Drama,Romance",5.2,11671,madea family reunion,0.0,0.0,1.0,0.0
tt12834962,movie,Raksha Bandhan,Raksha Bandhan,0,2022,\N,108,"Comedy,Drama,Family",5.2,25821,raksha bandhan,0.0,0.0,1.0,0.0
tt10857160,tvSeries,She-Hulk: Attorney at Law,She-Hulk: Attorney at Law,0,2022,2022,35,"Action,Adventure,Comedy",5.2,176279,she-hulk attorney law,0.0,0.0,1.0,0.0
tt0419984,movie,Mr. Woodcock,Mr. Woodcock,0,2007,\N,87,"Comedy,Romance,Sport",5.2,36504,woodcock,0.0,0.0,1.0,0.0
tt1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,0,2016,\N,120,"Action,Adventure,Sci-Fi",5.2,183401,independence day resurgence,0.0,0.0,1.0,0.0
tt0145893,movie,Simply Irresistible,Simply Irresistible,0,1999,\N,96,"Comedy,Drama,Fantasy",5.2,14444,simply irresistible,0.706,0.0,0.294,0.34
tt0818165,movie,The Alphabet Killer,The Alphabet Killer,0,2008,\N,98,"Crime,Mystery,Thriller",5.2,8632,alphabet killer,0.0,0.811,0.189,-0.6486
tt11301946,movie,Beast,Beast,0,2022,\N,155,"Action,Thriller",5.2,34345,beast,0.0,0.0,1.0,0.0
tt3816458,movie,Dead Rising: Watchtower,Dead Rising,0,2015,\N,118,"Action,Horror",5.2,9244,dead rising watchtower,0.0,0.683,0.317,-0.6486
tt0253867,movie,The Sweetest Thing,The Sweetest Thing,0,2002,\N,84,"Comedy,Romance",5.2,60382,sweetest thing,0.0,0.0,1.0,0.0
tt1235448,movie,The Thaw,The Thaw,0,2009,\N,94,"Horror,Sci-Fi",5.2,12441,thaw,0.0,0.0,1.0,0.0
tt1564777,movie,Fallen,Fallen,0,2016,\N,91,"Drama,Fantasy,Romance",5.2,15369,fallen,0.0,1.0,0.0,-0.3612
tt0107563,movie,The Meteor Man,The Meteor Man,0,1993,\N,100,"Action,Comedy,Fantasy",5.2,8512,meteor man,0.0,0.0,1.0,0.0
tt0194314,movie,Romance,Romance,0,1999,\N,84,"Drama,Romance",5.2,11374,romance,1.0,0.0,0.0,0.5574
tt0112625,movie,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,0,1995,\N,95,"Horror,Thriller",5.2,13702,candyman farewell flesh,0.0,0.0,1.0,0.0
tt7256866,movie,Father of the Year,Father of the Year,0,2018,\N,94,Comedy,5.2,12062,father year,0.0,0.0,1.0,0.0
tt4382824,movie,Army of One,Army of One,0,2016,\N,92,"Biography,Comedy,Crime",5.2,8359,army one,0.0,0.0,1.0,0.0
tt0116311,movie,First Kid,First Kid,0,1996,\N,101,"Comedy,Family",5.2,11214,first kid,0.0,0.0,1.0,0.0
tt2296777,movie,Sherlock Gnomes,Sherlock Gnomes,0,2018,\N,86,"Adventure,Animation,Comedy",5.2,13168,sherlock gnome,0.0,0.0,1.0,0.0
tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,0,2009,\N,91,"Action,Comedy,Crime",5.2,113365,paul blart mall cop,0.0,0.0,1.0,0.0
tt0120177,movie,Spawn,Spawn,0,1997,\N,96,"Action,Drama,Horror",5.2,70109,spawn,0.0,0.0,1.0,0.0
tt1220628,movie,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,0,2009,\N,105,Comedy,5.2,8593,hope serve beer hell,0.305,0.484,0.211,-0.4019
tt0095179,movie,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,0,1988,\N,88,"Horror,Thriller",5.2,39387,friday th part vii new blood,0.0,0.0,1.0,0.0
tt6127004,movie,Paradise Hills,Paradise Hills,0,2019,\N,95,"Fantasy,Mystery,Sci-Fi",5.2,16877,paradise hill,0.808,0.0,0.192,0.6369
tt0385057,movie,The Long Weekend,The Long Weekend,0,2005,\N,90,Comedy,5.2,7973,long weekend,0.0,0.0,1.0,0.0
tt2039338,movie,Flatliners,Flatliners,0,2017,\N,109,"Drama,Horror,Mystery",5.2,48951,flatliners,0.0,0.0,1.0,0.0
tt0470055,movie,Open Water 2: Adrift,Open Water 2: Adrift,0,2006,\N,95,"Adventure,Drama,Horror",5.2,19305,open water adrift,0.0,0.0,1.0,0.0
tt1252380,tvMovie,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam,0,2010,\N,97,"Comedy,Family,Music",5.2,19538,camp rock final jam,0.0,0.0,1.0,0.0
tt13061914,movie,Locked Down,Locked Down,0,2021,\N,118,"Comedy,Crime,Romance",5.2,12882,locked,0.0,0.0,1.0,0.0
tt8179388,movie,Rim of the World,Rim of the World,0,2019,\N,98,"Action,Adventure,Comedy",5.2,24284,rim world,0.0,0.0,1.0,0.0
tt4104054,movie,Dad's Army,Dad's Army,0,2016,\N,100,"Comedy,War",5.2,8272,dad army,0.0,0.0,1.0,0.0
tt6821012,movie,The Week Of,The Week Of,0,2018,\N,116,Comedy,5.2,23232,week,0.0,0.0,1.0,0.0
tt5893332,movie,Sandy Wexler,Sandy Wexler,0,2017,\N,130,Comedy,5.2,17962,sandy wexler,0.0,0.0,1.0,0.0
tt1754730,movie,The Way to Paradise,The Way to Paradise,0,2011,\N,85,"Action,Comedy,Thriller",5.2,32345,way paradise,0.808,0.0,0.192,0.6369
tt6527426,movie,Zero,Zero,0,2018,\N,164,"Comedy,Drama,Romance",5.2,28900,zero,0.0,0.0,1.0,0.0
tt0116168,movie,Eddie,Eddie,0,1996,\N,100,"Comedy,Sport",5.2,11224,eddie,0.0,0.0,1.0,0.0
tt0436339,movie,G-Force,G-Force,0,2009,\N,88,"Action,Adventure,Animation",5.1,48149,g-force,0.0,0.0,1.0,0.0
tt6495770,movie,Action Point,Action Point,0,2018,\N,85,Comedy,5.1,11823,action point,0.0,0.0,1.0,0.0
tt2187884,movie,Escape from Tomorrow,Escape from Tomorrow,0,2013,\N,90,"Drama,Fantasy,Horror",5.1,9888,escape tomorrow,0.63,0.0,0.37,0.1779
tt1391034,movie,And Soon the Darkness,And Soon the Darkness,0,2010,\N,91,"Drama,Horror,Mystery",5.1,18292,soon darkness,0.0,0.667,0.333,-0.25
tt0119304,movie,Home Fries,Home Fries,0,1998,\N,91,"Comedy,Drama,Romance",5.1,8721,home fry,0.0,0.0,1.0,0.0
tt0098180,movie,Red Scorpion,Red Scorpion,0,1988,\N,105,"Action,Adventure",5.1,9339,red scorpion,0.0,0.0,1.0,0.0
tt4399952,movie,The Lodgers,The Lodgers,0,2017,\N,92,"Drama,Horror,Mystery",5.1,9386,lodger,0.0,0.0,1.0,0.0
tt1958043,movie,The Houses October Built,The Houses October Built,0,2014,\N,91,"Horror,Thriller",5.1,9998,house october built,0.0,0.0,1.0,0.0
tt0085636,movie,Halloween III: Season of the Witch,Halloween III: Season of the Witch,0,1982,\N,98,"Horror,Mystery,Sci-Fi",5.1,57022,halloween iii season witch,0.0,0.455,0.545,-0.3612
tt8001226,tvMiniSeries,The War of the Worlds,The War of the Worlds,0,2019,2019,48,"Drama,History,Sci-Fi",5.1,9613,war world,0.0,0.796,0.204,-0.5994
tt3622110,movie,Don't Knock Twice,Don't Knock Twice,0,2016,\N,93,"Drama,Fantasy,Horror",5.1,14389,knock twice,0.0,0.0,1.0,0.0
tt0208988,movie,Get Carter,Get Carter,0,2000,\N,102,"Action,Crime,Drama",5.1,35497,get carter,0.0,0.0,1.0,0.0
tt0163983,movie,Bless the Child,Bless the Child,0,2000,\N,107,"Crime,Drama,Horror",5.1,14992,bless child,0.737,0.0,0.263,0.4215
tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,5.1,124818,scary movie,0.0,0.762,0.238,-0.4939
tt1092011,movie,Kutsal Damacana,Kutsal Damacana,0,2007,\N,105,"Comedy,Fantasy,Horror",5.1,9475,kutsal damacana,0.0,0.0,1.0,0.0
tt0475944,movie,The Covenant,The Covenant,0,2006,\N,97,"Action,Adventure,Fantasy",5.1,50663,covenant,0.0,0.0,1.0,0.0
tt0361620,movie,First Daughter,First Daughter,0,2004,\N,106,"Comedy,Drama,Romance",5.1,24494,first daughter,0.0,0.0,1.0,0.0
tt14309446,movie,Me Time,Me Time,0,2022,\N,101,Comedy,5.1,36517,time,0.0,0.0,1.0,0.0
tt0118604,movie,An American Werewolf in Paris,An American Werewolf in Paris,0,1997,\N,98,"Comedy,Fantasy,Horror",5.1,26038,american werewolf paris,0.0,0.0,1.0,0.0
tt0402901,movie,The Cave,The Cave,0,2005,\N,97,"Adventure,Horror,Sci-Fi",5.1,40078,cave,0.0,0.0,1.0,0.0
tt0800069,movie,The Hills Have Eyes 2,The Hills Have Eyes II,0,2007,\N,89,"Horror,Thriller",5.1,65758,hill eye,0.0,0.0,1.0,0.0
tt2690138,movie,The D Train,The D Train,0,2015,\N,101,"Comedy,Drama",5.1,11242,train,0.0,0.0,1.0,0.0
tt0195778,movie,Here on Earth,Here on Earth,0,2000,\N,96,"Drama,Romance",5.1,8746,earth,0.0,0.0,1.0,0.0
tt1076252,tvMovie,Picture This,Picture This,0,2008,\N,92,"Comedy,Drama,Romance",5.1,10450,picture,0.0,0.0,1.0,0.0
tt1349482,video,Bring It on: Fight to the Finish,Bring It On: Fight to the Finish,0,2009,\N,102,"Comedy,Sport",5.1,9309,bring fight finish,0.0,0.565,0.435,-0.3818
tt0097368,movie,The Fly II,The Fly II,0,1989,\N,105,"Drama,Horror,Sci-Fi",5.1,23788,fly ii,0.0,0.0,1.0,0.0
tt1418377,movie,"I, Frankenstein","I, Frankenstein",0,2014,\N,92,"Action,Fantasy,Sci-Fi",5.1,82449,frankenstein,0.0,0.0,1.0,0.0
tt0139151,movie,Inferno,Desert Heat,0,1999,\N,95,"Action,Comedy,Drama",5.1,10228,inferno,0.0,0.0,1.0,0.0
tt0100240,movie,The NeverEnding Story II: The Next Chapter,The NeverEnding Story II: The Next Chapter,0,1990,\N,90,"Adventure,Drama,Family",5.1,26734,neverending story ii next chapter,0.0,0.0,1.0,0.0
tt6210996,movie,10x10,10x10,0,2018,\N,88,"Drama,Thriller",5.1,9524,x,0.0,0.0,0.0,0.0
tt7805960,movie,Torbaaz,Torbaaz,0,2020,\N,133,"Action,Drama,Sport",5.1,17971,torbaaz,0.0,0.0,1.0,0.0
tt2900624,movie,All Hallows' Eve,All Hallows' Eve,0,2013,\N,83,"Horror,Thriller",5.1,9688,hallows eve,0.0,0.0,1.0,0.0
tt0105402,movie,Sidekicks,Sidekicks,0,1992,\N,101,"Action,Adventure,Comedy",5.1,9344,sidekick,0.0,0.0,1.0,0.0
tt1773753,movie,Mara,Mara,0,2018,\N,98,"Crime,Horror,Mystery",5.1,8376,mara,0.0,0.0,1.0,0.0
tt0765476,movie,Meet Dave,Meet Dave,0,2008,\N,90,"Adventure,Comedy,Family",5.1,42325,meet dave,0.0,0.0,1.0,0.0
tt0108162,movie,Sliver,Sliver,0,1993,\N,107,"Drama,Thriller",5.1,32653,sliver,0.0,0.0,1.0,0.0
tt1013860,movie,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,0,2010,\N,108,"Action,Comedy,Crime",5.1,15353,dylan dog dead night,0.0,0.589,0.411,-0.6486
tt0093857,movie,Revenge of the Nerds II: Nerds in Paradise,Revenge of the Nerds II: Nerds in Paradise,0,1987,\N,88,Comedy,5.1,14914,revenge nerd ii nerd paradise,0.323,0.6,0.077,-0.3818
tt5577742,movie,Clinical,Clinical,0,2017,\N,104,"Horror,Thriller",5.1,8615,clinical,0.0,0.0,1.0,0.0
tt0304711,movie,The Order,The Order,0,2003,\N,102,"Horror,Mystery,Thriller",5.1,18145,order,0.0,0.0,1.0,0.0
